id,dice_tc,dice_wt,dice_ec,sens_tc,sens_wt,sens_ec,spec_tc,spec_wt,spec_ec,prec_tc,prec_wt,prec_ec,f1_tc,f1_wt,f1_ec,hd95_tc,hd95_wt,hd95_ec,dice_mean_tc_wt_ec
13,0.8029274399325848,0.7680137575192433,0.8996278658211684,0.7187001680786161,0.7357495881303047,0.9131008980406069,0.9930568634093802,0.9935148336813718,0.9909051288161903,0.9095173166026206,0.8032374100623112,0.8865466481977404,0.8029274399345179,0.7680137575236456,0.8996278658235096,1.414213562373095,1.7320508075688772,1.0,0.8235230210909988
14,0.8607614607581167,0.6546762587573106,0.891572732128514,0.9519635644843862,0.6107382546236656,0.940543601305745,0.9879244891356378,0.9998549590637227,0.9988516694955031,0.7855066297895092,0.7054263560423052,0.8474489795485995,0.8607614607614607,0.6546762589928058,0.8915727321524424,1.0,36.27013198938445,1.0,0.802336817214647
15,0.8515739298652528,0.7112462004998107,0.915841584143303,0.9218350873513657,0.709090908876033,0.9083469721470263,0.9905689162571315,0.9996409664872774,0.999112274160231,0.7912646903982523,0.713414633928837,0.923460898471765,0.8515739298692718,0.7112462006079028,0.9158415841584158,1.0,9.541136703698776,1.0,0.8262205715027888
16,0.8197502621255374,0.6489590810965916,0.8677195198879631,0.8549557610015412,0.5409934170831242,0.9316332067028857,0.9907848543146197,0.9991899352328267,0.996924065031457,0.7873294882286246,0.8107623317658509,0.8120122960318749,0.8197502621294442,0.6489590811198852,0.867719519898926,1.0,8.12403840463596,1.0,0.7788096210366974
17,0.7907272823680933,0.8714679531207535,0.853177966092657,0.7652736420498483,0.8833391547019442,0.8208316347162489,0.9934272300465548,0.9984109903922778,0.9980290625797907,0.8179323968303562,0.8599115946664431,0.8881782090673097,0.7907272823722878,0.8714679531357686,0.8531779661016949,2.23606797749979,1.0,1.0,0.8384577338605013
18,0.9184468062700929,0.0,0.9168559745361914,0.8835200431877327,0.0,0.8762483716510531,0.9948474891182261,0.9999923683051914,0.9996882709037451,0.9562486304836891,0.0,0.9614101952853069,0.9184468062717036,0.0,0.9168559745570195,1.0,106.08487168300671,1.0,0.6117675936020948
19,0.7845134215287379,0.0,0.0,0.9282989159999497,0.0,0.0,0.970537106472322,0.9999999999996185,0.9999618530269623,0.6792962864456292,0.0,0.0,0.7845134215307454,0.0,0.0,2.449489742783178,,,0.26150447384291264
20,0.7770408479497984,0.7091569462851535,0.902577649693999,0.8117068117033078,0.6332959081796825,0.9413876596771253,0.9730979420695741,0.990049245871396,0.9854569881183151,0.7452145999257115,0.8056657673321245,0.8668409318026185,0.777040847951404,0.70915694628763,0.9025776496958053,1.414213562373095,1.7320508075688772,1.0,0.7962584813096503
21,0.5623175778672955,0.4712017434583499,0.8936634081127587,0.6727822370408341,0.5326412106188169,0.9335145459819753,0.9726471089003913,0.9838649931174783,0.991473934945604,0.4830115252171605,0.4224703419340897,0.8570754080611286,0.5623175778697451,0.47120174346201743,0.8936634081159012,2.23606797749979,3.605551275463989,1.0,0.6423942431461347
22,0.9239005217831405,0.6939655170918178,0.0,0.9379471656512248,0.5366666664877777,0.0,0.9945720655225216,0.9999885427960923,0.9999351501461029,0.9102683936379338,0.9817073164745688,0.0,0.9239005217862709,0.6939655172413793,0.0,1.0,5.0990195135927845,,0.5392886796249861
23,0.8506109578174961,0.938881394620012,0.0,0.851617995250961,0.9081601927039229,0.0,0.9962667458920538,0.9989570982742558,0.9999999999996185,0.8496062991992188,0.9717538395341879,0.0,0.8506109578242017,0.9388813946248833,0.0,1.0,1.0,,0.5964974508125027
24,0.5973340040203889,0.9295087919473792,0.0,0.8155906593266554,0.89158664609736,0.0,0.9792056803991186,0.9977731413575998,0.9999999999996185,0.4712301587254838,0.9708001516822644,0.0,0.5973340040241449,0.9295087919497897,0.0,2.449489742783178,1.0,,0.5089475986559228
25,0.8096756236991565,0.8448997576465641,0.0,0.8593833924067097,0.789419514187126,0.0,0.9903019755963414,0.9985036107673956,0.999256134032822,0.7654037504710542,0.9087677724903136,0.0,0.8096756237032537,0.8448997576558713,0.0,1.0,1.0,,0.5515251271152403
26,0.8604108309923715,0.9310344827528672,0.0,0.8978564468837633,0.9117647058713172,0.0,0.9954489698651506,0.9984756697989623,0.9991226196285251,0.8259635494349273,0.9511363636243544,0.0,0.8604108309990663,0.9310344827586207,0.0,1.414213562373095,1.0,,0.5971484379150795
27,0.7159121350072601,0.8485613661980957,0.0,0.833723288085576,0.7435658553540984,0.0,0.9875807971591513,0.9996963207479976,0.9999999999996185,0.627273794148254,0.9880841844477238,0.0,0.7159121350120546,0.8485613662037345,0.0,1.7320508075688772,1.0,,0.521491167068452
28,0.8078188758667381,0.9090530118744594,0.0,0.8675431156224549,0.8512687052589295,0.0,0.992225663542952,0.9993476355715462,0.9999999999996185,0.7557881773305938,0.9752534287272622,0.0,0.8078188758720548,0.9090530118807755,0.0,1.414213562373095,1.0,,0.5722906292470659
29,0.6558102378132132,0.8847537007573607,0.0,0.8024060150255278,0.8558369063922349,0.0,0.9832207409954898,0.9961006153337112,0.9999999999996185,0.5545048321671567,0.9156928936127785,0.0,0.6558102378172433,0.8847537007610604,0.0,2.0,1.0,,0.513521312856858
30,0.5830694532373704,0.7683419340320375,0.0,0.831426851281887,0.7039054470636803,0.0,0.9734637964771141,0.9950517800118079,0.9999427795406342,0.448959687902723,0.8457643862577703,0.0,0.5830694532404475,0.7683419340363474,0.0,2.23606797749979,1.0,,0.45047046242313593
31,0.7258606741559984,0.0,0.0,0.8926818483268066,0.0,0.0,0.9464699472711252,0.9999999999996143,0.9999999999996185,0.6115722508312282,0.0,0.0,0.7258606741573034,0.0,0.0,2.23606797749979,,,0.24195355805199947
32,0.705367834639947,0.8055890146855506,0.8945231256764656,0.8328005901053258,0.8073394495217929,0.9241788601153772,0.9830754694693189,0.9968372338195065,0.9944961980572274,0.6117583310700645,0.8038461538268307,0.8667114480292993,0.7053678346436195,0.8055890146952541,0.8945231256808953,2.0,1.414213562373095,1.0,0.8018266583339878
33,0.6709329582731577,0.8417443588690012,0.14146341459964307,0.7822783426217215,0.7352038708894341,0.09764309761022118,0.9587656346110482,0.9982694414015342,0.9996792019763451,0.5873348107995267,0.984395986406793,0.2566371679144804,0.6709329582747304,0.8417443588704229,0.14146341463414636,1.414213562373095,1.0,72.069410986909,0.5513802439139339
34,0.7630822623481289,0.7597780011328944,0.07407407393689987,0.705222010620902,0.8252325802086079,0.11764705813148789,0.988207605598502,0.9854695759306127,0.9998664769363705,0.8312854442294938,0.7039436391553652,0.054054053907962016,0.7630822623501979,0.7597780011362146,0.07407407407407408,1.0,1.0,36.772033917543276,0.5323114458059744
35,0.8801714588429413,0.14492753620562907,0.035294117626297576,0.8165408158669561,0.08163265304456475,0.018072289145739585,0.9963714167736488,0.9999159194963578,0.9999961828852041,0.9545573256675134,0.6451612892819979,0.7499999812500004,0.880171458845061,0.14492753623188404,0.03529411764705882,1.0,50.48809794567266,73.77431733117082,0.3534643708916227
36,0.6529430845605885,0.7028646981028269,0.6085336314457934,0.7048049989188493,0.6110344827554992,0.4388015585054575,0.9653953526558152,0.989697776714671,0.9999018456931854,0.6081903965016121,0.827178423230794,0.9924035247343542,0.6529430845622177,0.702864698104892,0.6085336314514627,1.414213562373095,1.414213562373095,3.1622776601683795,0.6547804713697363
37,0.8285290573694108,0.8654269760726119,0.7296511626846438,0.7598605916290389,0.9550028264448275,0.7943037972169924,0.9965053119254746,0.9912001231741968,0.9995378645519197,0.9108416547696062,0.7912139377970099,0.6747311826143195,0.8285290573732506,0.8654269760770452,0.7296511627906977,1.0,1.0,16.0,0.8078690653755555
38,0.7009270204669292,0.7852292756196791,0.7478625021745955,0.7563611950268119,0.7483202995883449,0.6022200365237851,0.9757936331386676,0.9882657201638667,0.9997686519462646,0.6530635905127061,0.825968026254781,0.9864211737402435,0.7009270204691097,0.7852292756219481,0.7478625021811203,1.414213562373095,1.0,1.414213562373095,0.7446729327537346
39,0.6218305503987743,0.255427121503935,0.60739543340862,0.4903283485005662,0.326368876057178,0.4457295373533295,0.9957292667303091,0.993457485158158,0.9997140339754689,0.8497183098471871,0.20981936080547386,0.9530754596732355,0.621830550401979,0.25542712151113617,0.6073954334208931,2.23606797749979,11.357816691600547,7.615773105863909,0.49488436843710976
40,0.6124145879615855,0.2398158803166901,0.5681092812387577,0.5015845189097055,0.260499999986975,0.419178598334228,0.9918160387844587,0.9929884986772738,0.998831939447352,0.7861143400529841,0.22217484007581345,0.8811881187769827,0.6124145879641063,0.23981588032220946,0.5681092812460106,1.414213562373095,16.522711641858304,4.123105625617661,0.47344658317234445
41,0.8250119331726491,0.0,0.10569105688908718,0.7743727598538552,0.0,0.05639913230880713,0.9877478185136064,0.9999999999996132,0.9999808929120348,0.8827374872282625,0.0,0.8387096747138397,0.8250119331742244,0.0,0.1056910569105691,1.0,,92.18161417939288,0.31023433002057876
42,0.7880531579641455,0.7731148414575902,0.7658469280028743,0.7437289888754607,0.7054461463608956,0.8064957264819402,0.9909841249246011,0.9919981114562167,0.9931601988337639,0.8379953379892336,0.8551429413435371,0.7290990573214481,0.7880531579668447,0.7731148414601652,0.76584692800909,1.414213562373095,1.0,2.0,0.7756716424748701
43,0.7864373595550617,0.6042595344154995,0.0,0.7971674710171072,0.6103051525610229,0.0,0.9787392748346777,0.9936547535111938,0.999476983453971,0.775992272564208,0.5983325159245136,0.0,0.7864373595568114,0.6042595344229817,0.0,1.0,3.1622776601683795,54.971805478989815,0.4635656313235204
44,0.7656059430049583,0.8248225013597431,0.011560693634936016,0.8218281361482762,0.8516847596101553,0.9999999000000099,0.9892370991002715,0.9940639323111872,0.9993476842788099,0.7165836446583999,0.7996029119682382,0.005813953484991888,0.7656059430092028,0.8248225013653742,0.011560693641618497,1.414213562373095,1.0,120.60431168028369,0.5339963793332124
45,0.7944852743908885,0.8077469528093341,0.05454545452066116,0.8543902157510742,0.7723437723327279,0.7499999906250002,0.989864958161494,0.9961630563858279,0.9992141483806118,0.7424303188215116,0.8465517241246622,0.028301886779102885,0.7944852743951505,0.8077469528153742,0.05454545454545455,1.414213562373095,1.0,93.2954982763679,0.5522592272402945
46,0.7592386683186654,0.8057095133186112,0.012987012978579862,0.8001102839702218,0.8123086344027509,0.12499999843750002,0.9912472046761382,0.9947850648635452,0.9994468520153663,0.7223397635255465,0.7992167494984302,0.00684931506380184,0.7592386683236313,0.8057095133247285,0.012987012987012986,1.414213562373095,1.0,105.17960767886778,0.5259783982052855
47,0.8756362722247493,0.7310719131416263,0.9233157404437201,0.842035291263693,0.6886503067132591,0.8750490388215958,0.9973529759321711,0.9985318308296315,0.9995954031570227,0.9120303704553996,0.7790630421758783,0.9772179627387247,0.8756362722302521,0.7310719131614655,0.9233157404532755,1.0,7.280109889280518,1.0,0.8433413086033652
48,0.8652160201774505,0.80927408222994,0.9572345678917803,0.8328071879452063,0.7483409902629738,0.9713369412513262,0.9970067898605018,0.9992390030167,0.9988722754754918,0.9002493765467877,0.8810096153316701,0.9435358255268004,0.8652160201829076,0.809274082252277,0.9572345679012345,1.0,4.924264068711653,0.0,0.8772415567663904
49,0.8871584312573167,0.48979591834410086,0.9200293470061133,0.8777549495622174,0.3900226757074813,0.89486203611347,0.9956967180511161,0.9989724753754494,0.9995923735392745,0.8967655757952794,0.658163265222173,0.9466532460520053,0.8871584312615037,0.48979591836734687,0.9200293470286133,1.0,16.0312195418814,1.0,0.7656612322025103
50,0.7728708942583111,0.48678528242799457,0.9302597023605672,0.855330568424369,0.3291287082418929,0.9831414473616835,0.9823772148550983,0.9992191874813673,0.9923046471040459,0.7049125393693123,0.934350132595015,0.8827764445210585,0.7728708942611507,0.486785282432199,0.9302597023635832,1.414213562373095,6.082762530298219,1.0,0.7299719596822909
51,0.6712895518889596,0.6695921013241927,0.8641236469586174,0.6973787759507393,0.6202500461869788,0.8901098901051187,0.9744203562336999,0.9846568011480012,0.9869727174529498,0.6470819524762844,0.7274631609308909,0.8396116701176133,0.6712895518909153,0.6695921013264187,0.864123646960866,1.414213562373095,1.414213562373095,1.0,0.7350017667239231
52,0.9385282848745252,0.0,0.0,0.9682613497589475,0.0,0.0,0.9933208405285382,0.9999999999996185,0.9999999999996185,0.9105668835023748,0.0,0.0,0.9385282848771692,0.0,0.0,1.0,,,0.31284276162484176
53,0.8906629431735956,0.0,0.0,0.9755951589242213,0.0,0.0,0.9869084522427675,0.9999999999996185,0.9999999999996185,0.8193343013469265,0.0,0.0,0.8906629431762991,0.0,0.0,1.0,,,0.29688764772453186
54,0.91291591235123,0.9052753735268833,0.8984606888872888,0.8905669569399515,0.8670804001401715,0.9444202582942328,0.9959588642491766,0.9979152410200208,0.9957375623397196,0.9364154447016941,0.9469903894694285,0.8567667193146818,0.9129159123540795,0.9052753735312606,0.8984606888934907,1.0,1.0,1.0,0.9055506582551341
55,0.9154502721396727,0.891045301418417,0.8973584905592652,0.9081482390421637,0.8620488374271617,0.9160246532986746,0.994968394848403,0.9970261846620225,0.9968120976002735,0.9228706821241871,0.9220603537885321,0.8794378698094758,0.9154502721425036,0.8910453014228971,0.8973584905660377,1.0,1.0,1.0,0.9012846880391182
56,0.6997724399458924,0.6623891001214957,0.0,0.8839913121134024,0.4997609371204905,0.0,0.9802254666416401,0.9996965852039973,0.9999923702558253,0.5790927351809584,0.9819163926495558,0.0,0.6997724399494312,0.6623891001267427,0.0,1.7320508075688772,22.62741699796952,55.24970355118258,0.45405384668912935
57,0.6017467656783815,0.03024836964020746,0.7225325883871012,0.8756286529716512,0.01585223967399866,0.566423357581544,0.9701240644142087,0.9991303257748723,0.9999961753081745,0.45837483989996886,0.32930513585217364,0.9974293056561878,0.601746765681192,0.03024836964062717,0.7225325884543762,1.414213562373095,86.55634003352961,8.54400374531753,0.45150924123523
58,0.8805943365722263,0.0,0.0,0.8946255378043124,0.0,0.0,0.9924244558847356,0.9999999999996185,0.9999694824214935,0.8669964664249682,0.0,0.0,0.8805943365753868,0.0,0.0,1.0,,,0.29353144552407545
59,0.8189689729783574,0.5354609928761548,0.5397727271960551,0.8244552058044837,0.735389610270229,0.7883817424114599,0.9906267767479237,0.9976178458899247,0.9989576293509433,0.8135552723732593,0.4210037174329922,0.41036717053771765,0.8189689729816404,0.5354609929078014,0.5397727272727273,1.414213562373095,8.0,17.291616465790582,0.6314008976835224
60,0.8945115456482354,0.46915652536847857,0.9701890989880957,0.8559944613221432,0.33333333331345655,0.9699733095869668,0.9936267970945845,0.9994356290812274,0.9994837918396419,0.936658249154307,0.7917847024374243,0.9704049844020827,0.8945115456500331,0.4691565253881661,0.9701890989988877,1.0,12.36931687685298,0.0,0.7779523900016031
61,0.8573705371685916,0.1415929203466115,0.9295516925721948,0.7824965839450291,0.07679277244061022,0.9474076836647741,0.9910319693679979,0.9999462309836273,0.9990595961655423,0.9480894015836254,0.9066666660622222,0.9123563218063091,0.8573705371696269,0.1415929203539823,0.929551692589204,1.0,34.46737587922817,1.0,0.642838383362466
62,0.8729329024889839,0.1381100726823411,0.9262966332861456,0.809714814649778,0.07509881422500854,0.9492726594200197,0.9904876135992109,0.9999155058316339,0.9989632433136906,0.946858409357902,0.8580645155754423,0.9044065387027574,0.8729329024900209,0.13811007268951192,0.9262966333030027,1.0,41.10656848065896,1.0,0.6457798694858236
63,0.9075847229660836,0.3670982482584083,0.9295383547056738,0.8889357218061894,0.23885034685442516,0.971698113137032,0.9959823967661537,0.9997587454760948,0.9993710836531605,0.9270329670261755,0.7927631576339594,0.890884896813647,0.9075847229693383,0.3670982482863671,0.9295383547379383,1.0,40.20447690099662,1.0,0.7347404419767218
64,0.8927643377358035,0.46831955921252344,0.9606707316999948,0.8481866546095198,0.34239677742485414,0.9523953453082606,0.9935985603183608,0.9990851713185837,0.999213390365402,0.9422876347164898,0.74074074066005,0.9690911886672445,0.8927643377374374,0.4683195592286502,0.960670731707317,1.0,8.246211251235321,0.0,0.7739182095494406
65,0.7758907549810834,0.09892473116152156,0.33962264142933424,0.9064769309696583,0.07371794869432116,0.7826086948015123,0.9764034590014219,0.9995034984260902,0.9990078305065411,0.6781911974499056,0.1503267972873681,0.21686746981419652,0.775890754983519,0.09892473118279571,0.339622641509434,1.414213562373095,39.50732975164927,17.88854381999832,0.4048127091906464
66,0.6934110679220182,0.8234829240709935,0.7281597804432359,0.8453294223731348,0.7816116588000255,0.7253948966972845,0.9792522109914011,0.9956924513072972,0.9966042371698899,0.5877784750502998,0.8700942383291173,0.7309458218325392,0.6934110679252267,0.823482924075642,0.7281597804543375,2.0,1.0,2.23606797749979,0.7483512574787493
67,0.7296681305221812,0.6764657307898189,0.7893187552399218,0.7249130170612199,0.7165850244675793,0.7896508203285801,0.9805562271290909,0.9955685999240238,0.9980674989505988,0.7344860388297549,0.6406005630078011,0.7889869692816736,0.7296681305242091,0.6764657308009909,0.789318755256518,2.23606797749979,2.23606797749979,1.7320508075688772,0.7318175388506406
68,0.7233099119969871,0.717290192105993,0.7471827535430281,0.6468004636085719,0.7739471961428334,0.8476931628447001,0.9905514117944625,0.993166667313377,0.9941364399368027,0.8203481624694751,0.6683625400288608,0.6679807270988178,0.7233099119994542,0.7172901921132457,0.7471827535521802,2.23606797749979,1.7320508075688772,2.0,0.7292609525486694
69,0.5825323861234966,0.47643641057722325,0.5578800557750376,0.6363359707786941,0.3319340329735552,0.9836065572964257,0.9785719381967376,0.9992079100800207,0.9927871717431157,0.5371179039255319,0.8437499999356898,0.3893575600133239,0.5825323861262015,0.4764364105874758,0.5578800557880056,2.23606797749979,16.0312195418814,16.0,0.5389496174919192
70,0.9091751808618802,0.05948599480047687,0.6482758616218788,0.9586910327201076,0.032298526182743856,0.7230769219644971,0.9851852783151931,0.9993396536073837,0.9998740837682532,0.8645230521562698,0.37591240862192976,0.587499999265625,0.9091751808637123,0.059485994802194624,0.6482758620689656,1.0,40.81421254839961,8.06225774829855,0.5389790124280786
71,0.5604926722750195,0.5218308373705776,0.9486941824310766,0.6789423984763184,0.40051805082725406,0.9660584076656695,0.984668034525739,0.9967534877538914,0.9918937425302106,0.47723350590100583,0.7485627836384702,0.9319431550348785,0.5604926722793887,0.521830837376081,0.9486941824328008,3.0,6.164414002968976,1.0,0.6770058973588912
72,0.7316053683009289,0.025717111767980503,0.8649999999691071,0.8860929124434876,0.01653944020145809,0.9999999999174235,0.9553546339604971,0.9991888520722537,0.9985513522624587,0.6229891475010538,0.05777777775209877,0.762114537396972,0.7316053683024281,0.025717111770524232,0.8650000000000001,3.0,42.526452191828994,2.011803398874925,0.5407741600126722
73,0.8546964949323956,0.6235246235119348,0.7049180322090837,0.8999462901795446,0.5415341109741416,0.6417910438182224,0.9892256865409439,0.9978674584960384,0.9999542119297,0.8137792270810117,0.7347721822189558,0.7818181803966942,0.8546964949355097,0.6235246235246236,0.7049180327868853,1.0,5.196152422706632,8.0,0.7277130502178046
74,0.8318094978137561,0.059139784930338765,0.0,0.9141421715588322,0.03395061727347203,0.0,0.9847874666405482,0.9998586815365519,0.9999999999996185,0.7630821231800007,0.22916666618923612,0.0,0.831809497816594,0.059139784946236555,0.0,2.0,119.90857675114665,,0.29698309424803165
75,0.8064068997350746,0.5060540204748198,0.6809421840083635,0.7912951488530202,0.3788935378717391,0.7066666663525926,0.9908963079020566,0.9990192043628101,0.9996831081361033,0.8221070811679847,0.7616822429194688,0.657024793116932,0.8064068997381795,0.5060540204905308,0.6809421841541756,1.0,17.88854381999832,7.280109889280518,0.6644677014060859
76,0.845920154398492,0.2602495543579234,0.25185185166529495,0.9288124950872866,0.1672777268484291,0.84999999575,0.9863514071599033,0.9990075472565225,0.9996261311436574,0.7766111038143023,0.5858747992639045,0.14782608682797732,0.8459201544015154,0.26024955436720143,0.2518518518518518,1.0,18.138357147217054,24.114264383777908,0.45267385347390343
77,0.9377908400662802,0.11494252860351434,0.0,0.9025977087317778,0.06849315059110528,0.0,0.9980326480801724,0.9999656581609564,0.9999999999996185,0.9758397471788784,0.35714285459183676,0.0,0.9377908400685769,0.11494252873563218,0.0,1.0,96.96441122747888,,0.35091112288993154
78,0.8373753539306987,0.4628807106525558,0.6257928117070205,0.8396494259916081,0.44536019534660076,0.6351931327745952,0.989078725878057,0.9939389959357688,0.9996487356388241,0.8351135666001527,0.48183619549267387,0.6166666664097222,0.837375353933276,0.4628807106598985,0.6257928118393234,1.0,5.0,16.0312195418814,0.6420162920967584
79,0.7379595812010276,0.051546391751555384,0.0,0.9101501501446837,0.02730518798514377,0.0,0.9622556966765126,0.9994055551450565,0.9999999999996173,0.6205569205543794,0.4593639574348537,0.0,0.7379595812028245,0.05154639175257732,0.0,1.0,96.83877960195396,,0.263168657650861
80,0.7619729799622714,0.454078549845513,0.7920284515049436,0.7091589200373721,0.5406474820046646,0.7893728445472642,0.9825212742879939,0.9817837433351332,0.9870459174147874,0.8232866110550207,0.3914062499949036,0.7947019867498573,0.7619729799637875,0.45407854984894264,0.7920284515074812,1.414213562373095,2.449489742783178,1.414213562373095,0.6693599937709095
81,0.7197815593119129,0.4977502812008507,0.8381240544544818,0.7963102815751827,0.5527795127699701,0.8067961164891885,0.9847394957979299,0.9958931922941718,0.9976264037288818,0.6566725978589264,0.4526854219717296,0.8719832108946068,0.7197815593154225,0.4977502812148481,0.838124054462935,1.414213562373095,4.58257569495584,1.0,0.6852186316557485
82,0.8834620924417852,0.2778864970373888,0.4148936168005885,0.9266584260340155,0.20639534880721,0.7499999985576923,0.9899346479142305,0.9992656508165813,0.9996299009504298,0.8441135993941942,0.425149700471512,0.28676470567149653,0.8834620924446772,0.27788649706457924,0.41489361702127664,1.0,18.0,17.418055239524527,0.5254140687599208
83,0.8651326302305364,0.4376278118161935,0.41379310297265165,0.8623765530368755,0.40150093801097547,0.4615384603550296,0.9916412726361269,0.9991170096054833,0.9998855420533755,0.8679063802445148,0.4808988762964272,0.37499999921875,0.8651326302333014,0.4376278118609407,0.41379310344827586,1.0,16.12916233531806,34.4777017280615,0.5721845150064605
84,0.8453615397924558,0.257197696687678,0.42857142780612245,0.7872367911071745,0.18108108103214024,0.36363636253443526,0.9952769376713902,0.999679112516522,0.9999580330466863,0.9127536883029075,0.44370860897767644,0.5217391281663516,0.8453615397953874,0.2571976967370442,0.42857142857142855,1.0,24.186773244895647,12.549491392849685,0.5103768880954188
85,0.36869190569127264,0.0,0.0,0.339579659021608,0.0,0.0,0.9724868831875574,0.9999999999996184,0.9999999999996185,0.4032638101020746,0.0,0.0,0.36869190569274346,0.0,0.0,9.0,,,0.12289730189709087
86,0.8648316539669088,0.8029074307634835,0.8929481733156829,0.8354700854661183,0.8830602536881202,0.9197782963693149,0.9915589587027793,0.990588272264082,0.9962317069345225,0.8963321446719493,0.7360942835032922,0.8676389653155251,0.8648316539690342,0.8029074307683066,0.892948173322005,1.0,1.414213562373095,1.0,0.8535624193486916
87,0.8628542076840046,0.537320690480493,0.8141112618566755,0.9347120467315708,0.5794441530896988,0.7284079084034545,0.9900541452329558,0.9957692411144473,0.9993211474147676,0.8012560616837486,0.5009066182909834,0.922671353210779,0.8628542076876979,0.537320690493557,0.8141112618724557,1.0,7.0710678118654755,1.0,0.7380953866737244
